Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20140019640,2014,September,Serious injury accident                   ,90,Serious injury                       ,163  J 7 ,145.1456,-38.33882,ROAD           ,Cross intersection                     
T20140025530,2014,December,Serious injury accident                   ,80,Serious injury                       ,15   B 8 ,144.84971000000002,-37.72446,DRIVE          ,Cross intersection                     
T20140025530,2014,December,Serious injury accident                   ,80,Serious injury                       ,15   B 8 ,144.84971000000002,-37.72446,DRIVE          ,Cross intersection                     
T20140025530,2014,December,Serious injury accident                   ,80,Serious injury                       ,15   B 8 ,144.84971000000002,-37.72446,DRIVE          ,Cross intersection                     
T20140025530,2014,December,Serious injury accident                   ,80,Serious injury                       ,15   B 8 ,144.84971000000002,-37.72446,DRIVE          ,Cross intersection                     
T20140025833,2014,December,Serious injury accident                   ,60,Serious injury                       ,61   J 12,145.1484,-37.872209999999995,ROAD           ,Cross intersection                     
T20140025833,2014,December,Serious injury accident                   ,60,Serious injury                       ,61   J 12,145.1484,-37.872209999999995,ROAD           ,Cross intersection                     
T20140024298,2014,November,Serious injury accident                   ,70,Serious injury                       ,179  K 9 ,144.92878000000002,-37.64055,ROAD           ,Cross intersection                     
T20140024298,2014,November,Serious injury accident                   ,70,Serious injury                       ,179  K 9 ,144.92878000000002,-37.64055,ROAD           ,Cross intersection                     
T20140018893,2014,September,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Cross intersection                     
T20140018893,2014,September,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Cross intersection                     
T20140018147,2014,August,Serious injury accident                   ,60,Serious injury                       ,50   C 11,145.25162,-37.825140000000005,ROAD           ,Cross intersection                     
T20140018147,2014,August,Serious injury accident                   ,60,Serious injury                       ,50   C 11,145.25162,-37.825140000000005,ROAD           ,Cross intersection                     
T20140018147,2014,August,Serious injury accident                   ,60,Serious injury                       ,50   C 11,145.25162,-37.825140000000005,ROAD           ,Cross intersection                     
T20140018147,2014,August,Serious injury accident                   ,60,Serious injury                       ,50   C 11,145.25162,-37.825140000000005,ROAD           ,Cross intersection                     
T20140022696,2014,November,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Cross intersection                     
T20140022696,2014,November,Serious injury accident                   ,60,Serious injury                       ,2A   F 8 ,144.94398,-37.8003,STREET         ,Cross intersection                     
T20140022344,2014,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01294,-37.84616,ROAD           ,Cross intersection                     
T20140022344,2014,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01294,-37.84616,ROAD           ,Cross intersection                     
T20140022344,2014,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01294,-37.84616,ROAD           ,Cross intersection                     
T20140022344,2014,October,Serious injury accident                   ,60,Serious injury                       ,437  D 10,145.01294,-37.84616,ROAD           ,Cross intersection                     
T20140020040,2014,July,Serious injury accident                   ,60,Serious injury                       ,79   H 4 ,145.14161000000001,-37.93137,ROAD           ,Cross intersection                     
T20140020040,2014,July,Serious injury accident                   ,60,Serious injury                       ,79   H 4 ,145.14161000000001,-37.93137,ROAD           ,Cross intersection                     
T20140020040,2014,July,Serious injury accident                   ,60,Serious injury                       ,79   H 4 ,145.14161000000001,-37.93137,ROAD           ,Cross intersection                     
T20140020040,2014,July,Serious injury accident                   ,60,Serious injury                       ,79   H 4 ,145.14161000000001,-37.93137,ROAD           ,Cross intersection                     
T20140017500,2014,August,Serious injury accident                   ,70,Serious injury                       ,84   D 10,145.34771999999998,-37.95405,ROAD           ,Cross intersection                     
