Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20140026629,2014,December,23/12/14 12.50.00,Other injury accident                    ,60,Arterial other,Arterial Other,Not injured                         ,WYNDHAM,WYNDHAM,130,N01,Vehicle 2,203  H 7 ,144.7446,-37.853840000000005,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,GLEN EIRA,GLEN EIRA,130,A02,Vehcile 1,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,GLEN EIRA,GLEN EIRA,130,N01,Vehcile 1,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,GLEN EIRA,GLEN EIRA,130,A02,Vehcile 1,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,GLEN EIRA,GLEN EIRA,130,N01,Vehcile 1,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150002880,2015,February,10/02/15 09.08.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Other injury                        ,CASEY,CASEY,130,A01,Vehcile 1,111  D 8 ,145.34871,-38.03218,STREET         ,Y intersection                      
T20150002880,2015,February,10/02/15 09.08.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Other injury                        ,CASEY,CASEY,130,N01,Vehcile 1,111  D 8 ,145.34871,-38.03218,STREET         ,Y intersection                      
T20150002880,2015,February,10/02/15 09.08.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Other injury                        ,CASEY,CASEY,130,A01,Vehcile 1,111  D 8 ,145.34871,-38.03218,STREET         ,Y intersection                      
T20150002880,2015,February,10/02/15 09.08.00,Other injury accident                    ,70,Arterial other,"Arterial Other,Local Road",Other injury                        ,CASEY,CASEY,130,N01,Vehcile 1,111  D 8 ,145.34871,-38.03218,STREET         ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,GLEN EIRA,GLEN EIRA,130,A02,Vehicle 2,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,GLEN EIRA,GLEN EIRA,130,N01,Vehicle 2,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,GLEN EIRA,GLEN EIRA,130,A02,Vehicle 2,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20150001844,2015,January,15/01/15 18.02.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,GLEN EIRA,GLEN EIRA,130,N01,Vehicle 2,58   G 11,145.00631,-37.87037,ROAD           ,Y intersection                      
T20140020544,2014,October,05/10/14 11.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Serious injury                       ,WYNDHAM,WYNDHAM,119,NRQ,Vehcile 1,198  K 1 ,144.74975,-37.92171,ROAD           ,Y intersection                      
T20140020544,2014,October,05/10/14 11.00.00,Serious injury accident                   ,80,Arterial other,Arterial Other,Serious injury                       ,WYNDHAM,WYNDHAM,119,NRQ,Vehcile 1,198  K 1 ,144.74975,-37.92171,ROAD           ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,A03,Vehcile 1,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehcile 1,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,A03,Vehcile 1,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170009321,2017,May,11/05/17 21.18.00,Other injury accident                    ,50,Arterial other,Arterial Other,Not injured                         ,MELBOURNE,MELBOURNE,130,N01,Vehcile 1,2B   C 2 ,144.95888,-37.788959999999996,ROAD W         ,Y intersection                      
T20170016856,2017,August,31/08/17 14.07.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,LATROBE,LATROBE,132,A01,Vehicle 2,97   G 5 ,146.31833999999998,-38.20971,TRACK          ,Y intersection                      
T20170016856,2017,August,31/08/17 14.07.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,LATROBE,LATROBE,132,N01,Vehicle 2,97   G 5 ,146.31833999999998,-38.20971,TRACK          ,Y intersection                      
T20170016856,2017,August,31/08/17 14.07.00,Other injury accident                    ,100,Local roads,Local Road,Other injury                        ,LATROBE,LATROBE,132,A01,Vehicle 2,97   G 5 ,146.31833999999998,-38.20971,TRACK          ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Other injury                        ,MOIRA,MOIRA,132,A03,Vehicle 2,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Other injury                        ,MOIRA,MOIRA,132,N01,Vehicle 2,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Other injury                        ,MOIRA,MOIRA,132,A03,Vehicle 2,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Other injury                        ,MOIRA,MOIRA,132,N01,Vehicle 2,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,YARRA,YARRA,130,A01,Not involved in initial event,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,YARRA,YARRA,130,N01,Not involved in initial event,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,YARRA,YARRA,130,A01,Not involved in initial event,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Not injured                         ,YARRA,YARRA,130,N01,Not involved in initial event,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,A01,Vehicle 2,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,N01,Vehicle 2,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,A01,Vehicle 2,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20160016523,2016,July,09/07/16 16.40.00,Other injury accident                    ,60,Arterial other,"Arterial Other,Local Road",Other injury                        ,YARRA,YARRA,130,N01,Vehicle 2,2C   C 1 ,144.98076,-37.78689,ROAD           ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Other injury                        ,FRANKSTON,FRANKSTON,130,N02,Vehcile 1,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Other injury                        ,FRANKSTON,FRANKSTON,130,Z01,Vehcile 1,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Other injury                        ,FRANKSTON,FRANKSTON,130,N02,Vehcile 1,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20180024313,2018,December,26/12/18 01.30.00,Other injury accident                    ,100,Freeway,Freeway,Other injury                        ,FRANKSTON,FRANKSTON,130,Z01,Vehcile 1,99   J 2 ,145.1449,-38.09789,FREEWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,A03,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,N01,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,A03,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,N01,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,A03,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,N01,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,A03,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,N01,Not involved in initial event,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
T20170019956,2017,October,19/10/17 17.20.00,Other injury accident                    ,80,Arterial highway,Arterial Highway,Not injured                         ,MOIRA,MOIRA,132,A03,Vehcile 1,34   D 2 ,146.16003,-36.02962,HIGHWAY        ,Y intersection                      
