Accident No,Year,Month of the Year,Severity level,Speed zones,Injury level,Map,Long,Lat,Road Type,Road geometry
T20160001351,2016,January,Serious injury accident                   ,90,Serious injury                       ,129  A 2 ,145.24372,-38.05644,ROAD           ,T intersection                      
T20160009268,2016,April,Serious injury accident                   ,100,Serious injury                       ,90   C 8 ,142.66088,-38.43372,ROAD           ,T intersection                      
T20160009268,2016,April,Serious injury accident                   ,100,Serious injury                       ,90   C 8 ,142.66088,-38.43372,ROAD           ,T intersection                      
T20160001474,2016,January,Serious injury accident                   ,80,Serious injury                       ,95   D 7 ,145.21195,-38.031659999999995,ROAD           ,T intersection                      
T20160001474,2016,January,Serious injury accident                   ,80,Serious injury                       ,95   D 7 ,145.21195,-38.031659999999995,ROAD           ,T intersection                      
T20160001474,2016,January,Serious injury accident                   ,80,Serious injury                       ,95   D 7 ,145.21195,-38.031659999999995,ROAD           ,T intersection                      
T20160001474,2016,January,Serious injury accident                   ,80,Serious injury                       ,95   D 7 ,145.21195,-38.031659999999995,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160016891,2016,August,Serious injury accident                   ,70,Serious injury                       ,128  B 7 ,145.20309,-38.073190000000004,ROAD           ,T intersection                      
T20160010943,2016,May,Serious injury accident                   ,60,Serious injury                       ,89   H 2 ,145.18473999999998,-37.966359999999995,ROAD           ,T intersection                      
T20160010943,2016,May,Serious injury accident                   ,60,Serious injury                       ,89   H 2 ,145.18473999999998,-37.966359999999995,ROAD           ,T intersection                      
T20160010943,2016,May,Serious injury accident                   ,60,Serious injury                       ,89   H 2 ,145.18473999999998,-37.966359999999995,ROAD           ,T intersection                      
T20160010943,2016,May,Serious injury accident                   ,60,Serious injury                       ,89   H 2 ,145.18473999999998,-37.966359999999995,ROAD           ,T intersection                      
T20160008876,2016,April,Serious injury accident                   ,70,Serious injury                       ,102  J 3 ,145.14601000000002,-38.14848,ROAD           ,T intersection                      
T20160008876,2016,April,Serious injury accident                   ,70,Serious injury                       ,102  J 3 ,145.14601000000002,-38.14848,ROAD           ,T intersection                      
T20160009046,2016,April,Serious injury accident                   ,80,Serious injury                       ,453  E 8 ,144.41626000000002,-38.16491,ROAD           ,T intersection                      
T20160009046,2016,April,Serious injury accident                   ,80,Serious injury                       ,453  E 8 ,144.41626000000002,-38.16491,ROAD           ,T intersection                      
T20160009046,2016,April,Serious injury accident                   ,80,Serious injury                       ,453  E 8 ,144.41626000000002,-38.16491,ROAD           ,T intersection                      
