Accident No,Year,Month of the Year,Date & Time,Severity level,Speed zones,Road Class,Rma All,Injury level,Lga Name,Lga Name All,Dca Code,Sub Dca Code,Vehicle dca code,Map,Long,Lat,Road Type,Road geometry
T20160023717,2016,October,27/10/16 18.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,BOROONDARA,BOROONDARA,130,N01,Vehicle 2,45   C 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20160023717,2016,October,27/10/16 18.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,BOROONDARA,BOROONDARA,130,A03,Vehicle 2,45   C 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20160023717,2016,October,27/10/16 18.15.00,Other injury accident                    ,60,Arterial other,Arterial Other,Other injury                        ,BOROONDARA,BOROONDARA,130,N01,Vehicle 2,45   C 6 ,145.02888000000002,-37.80748,STREET         ,Multiple intersection                    
T20160009913,2016,May,06/05/16 14.40.00,Other injury accident                    ,80,Unknown,,Not injured                         ,MONASH,MONASH,110,Z02,Vehicle 2,71   A 8 ,145.15721000000002,-37.903079999999996,ROAD           ,Multiple intersection                    
T20160009913,2016,May,06/05/16 14.40.00,Other injury accident                    ,80,Unknown,,Not injured                         ,MONASH,MONASH,110,Z02,Vehicle 2,71   A 8 ,145.15721000000002,-37.903079999999996,ROAD           ,Multiple intersection                    
T20160010180,2016,May,01/05/16 03.00.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehcile 1,7    G 11,144.95833000000002,-37.69175,RAMP OF        ,Multiple intersection                    
T20160010180,2016,May,01/05/16 03.00.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehcile 1,7    G 11,144.95833000000002,-37.69175,RAMP OF        ,Multiple intersection                    
T20160016253,2016,July,25/07/16 19.40.00,Other injury accident                    ,60,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Vehicle 2,9    C 9 ,145.02866,-37.68629,RAMP ON        ,Multiple intersection                    
T20160016253,2016,July,25/07/16 19.40.00,Other injury accident                    ,60,Unknown,,Not injured                         ,WHITTLESEA,WHITTLESEA,121,Z02,Vehicle 2,9    C 9 ,145.02866,-37.68629,RAMP ON        ,Multiple intersection                    
T20160010180,2016,May,01/05/16 03.00.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehicle 2,7    G 11,144.95833000000002,-37.69175,RAMP OF        ,Multiple intersection                    
T20160010180,2016,May,01/05/16 03.00.00,Other injury accident                    ,70,Unknown,,Not injured                         ,HUME,HUME,123,Z02,Vehicle 2,7    G 11,144.95833000000002,-37.69175,RAMP OF        ,Multiple intersection                    
T20140006708,2014,April,01/04/14 08.45.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Other injury                        ,BOROONDARA,BOROONDARA,171,Q10,Vehcile 1,32   D 11,145.07852,-37.78096,FREEWAY        ,Multiple intersection                    
T20140006708,2014,April,01/04/14 08.45.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Other injury                        ,BOROONDARA,BOROONDARA,171,Q10,Vehcile 1,32   D 11,145.07852,-37.78096,FREEWAY        ,Multiple intersection                    
T20140006708,2014,April,01/04/14 08.45.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Other injury                        ,BOROONDARA,BOROONDARA,171,Q10,Vehcile 1,32   D 11,145.07852,-37.78096,FREEWAY        ,Multiple intersection                    
T20140006708,2014,April,01/04/14 08.45.00,Other injury accident                    ,60,Arterial highway,Arterial Highway,Other injury                        ,BOROONDARA,BOROONDARA,171,Q10,Vehcile 1,32   D 11,145.07852,-37.78096,FREEWAY        ,Multiple intersection                    
T20160024806,2016,June,27/06/16 16.00.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MANNINGHAM,MANNINGHAM,111,Z07,Vehcile 1,47   C 3 ,145.11885,-37.79574,ROAD           ,Multiple intersection                    
T20160024806,2016,June,27/06/16 16.00.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MANNINGHAM,MANNINGHAM,111,Z07,Vehcile 1,47   C 3 ,145.11885,-37.79574,ROAD           ,Multiple intersection                    
T20160008220,2016,February,06/02/16 15.00.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road",Other injury                        ,MOORABOOL,MOORABOOL,174,NRQ,Vehcile 1,77   G 3 ,144.31978999999998,-37.60801,RAMP ON        ,Multiple intersection                    
T20160008220,2016,February,06/02/16 15.00.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road",Other injury                        ,MOORABOOL,MOORABOOL,174,NRQ,Vehcile 1,77   G 3 ,144.31978999999998,-37.60801,RAMP ON        ,Multiple intersection                    
T20160000232,2016,January,03/01/16 16.30.00,Other injury accident                    ,110,Freeway,Freeway,Other injury                        ,STRATHBOGIE,STRATHBOGIE,160,R02,Vehcile 1,46   D 7 ,145.16431,-36.820159999999994,FREEWAY        ,Multiple intersection                    
T20160000232,2016,January,03/01/16 16.30.00,Other injury accident                    ,110,Freeway,Freeway,Other injury                        ,STRATHBOGIE,STRATHBOGIE,160,Z01,Vehcile 1,46   D 7 ,145.16431,-36.820159999999994,FREEWAY        ,Multiple intersection                    
T20160000232,2016,January,03/01/16 16.30.00,Other injury accident                    ,110,Freeway,Freeway,Other injury                        ,STRATHBOGIE,STRATHBOGIE,160,R02,Vehcile 1,46   D 7 ,145.16431,-36.820159999999994,FREEWAY        ,Multiple intersection                    
T20160000232,2016,January,03/01/16 16.30.00,Other injury accident                    ,110,Freeway,Freeway,Other injury                        ,STRATHBOGIE,STRATHBOGIE,160,Z01,Vehcile 1,46   D 7 ,145.16431,-36.820159999999994,FREEWAY        ,Multiple intersection                    
T20160008774,2016,April,21/04/16 16.20.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,110,Z02,Vehcile 1,15   K 10,144.88317,-37.733959999999996,ROAD           ,Multiple intersection                    
T20160008774,2016,April,21/04/16 16.20.00,Other injury accident                    ,60,Freeway,"Freeway,Local Road,Arterial Other",Other injury                        ,MOONEE VALLEY,MOONEE VALLEY,110,Z02,Vehcile 1,15   K 10,144.88317,-37.733959999999996,ROAD           ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,W01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Z07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,W01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Z07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,W01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Z07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,W01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Z07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,W01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Z07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,Q07,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
T20160018994,2016,August,30/08/16 17.20.00,Other injury accident                    ,80,Freeway,Freeway,Other injury                        ,CASEY,CASEY,183,V01,Vehcile 1,90   K 3 ,145.23921,-37.97263,RAMP OF        ,Multiple intersection                    
